RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
4,"TfprPrefetchingStrategy",4829323,2,1,1,True
4,"TfprPrefetchingStrategy",1614,0,0,0,True
4,"TfprPrefetchingStrategy",11810521,2,1,1,True
4,"TfprPrefetchingStrategy",1406,0,0,0,True
4,"TfprPrefetchingStrategy",1202708,0,1,1,True
4,"TfprPrefetchingStrategy",4759636,2,1,1,True
4,"TfprPrefetchingStrategy",2084,0,0,0,True
4,"TfprPrefetchingStrategy",11520052,2,1,1,True
4,"TfprPrefetchingStrategy",1823,0,0,0,True
4,"TfprPrefetchingStrategy",10150260,2,1,1,True
4,"TfprPrefetchingStrategy",11961875,2,1,1,True
4,"TfprPrefetchingStrategy",2344,0,0,0,True
5,"TfprPrefetchingStrategy",2195000,0,1,1,True
5,"TfprPrefetchingStrategy",7063698,2,1,1,True
5,"TfprPrefetchingStrategy",1459,0,0,0,True
5,"TfprPrefetchingStrategy",5856250,2,1,1,True
5,"TfprPrefetchingStrategy",1093,0,0,0,True
5,"TfprPrefetchingStrategy",6930104,2,1,1,True
5,"TfprPrefetchingStrategy",1459,0,0,0,True
5,"TfprPrefetchingStrategy",1354,0,0,0,True
5,"TfprPrefetchingStrategy",1406,0,0,0,True
5,"TfprPrefetchingStrategy",4493281,2,1,1,True
5,"TfprPrefetchingStrategy",8006875,2,1,1,True
5,"TfprPrefetchingStrategy",1406,0,0,0,True
5,"TfprPrefetchingStrategy",792291,0,1,1,True
5,"TfprPrefetchingStrategy",920521,0,1,1,True
5,"TfprPrefetchingStrategy",1040938,0,1,1,True
5,"TfprPrefetchingStrategy",4343333,2,1,1,True
5,"TfprPrefetchingStrategy",1197,0,0,0,True
5,"TfprPrefetchingStrategy",5785781,2,1,1,True
5,"TfprPrefetchingStrategy",1458,0,0,0,True
5,"TfprPrefetchingStrategy",1533854,0,1,1,True
5,"TfprPrefetchingStrategy",9919271,2,1,1,True
5,"TfprPrefetchingStrategy",1146,0,0,0,True
5,"TfprPrefetchingStrategy",5598958,2,1,1,True
5,"TfprPrefetchingStrategy",2344,0,0,0,True
5,"TfprPrefetchingStrategy",13818489,2,1,1,True
5,"TfprPrefetchingStrategy",6553073,2,1,1,True
5,"TfprPrefetchingStrategy",1615,0,0,0,True
6,"TfprPrefetchingStrategy",2475625,0,1,1,True
6,"TfprPrefetchingStrategy",4133438,2,1,1,True
6,"TfprPrefetchingStrategy",1718,0,0,0,True
6,"TfprPrefetchingStrategy",5431510,2,1,1,True
6,"TfprPrefetchingStrategy",1302,0,0,0,True
6,"TfprPrefetchingStrategy",5804479,2,1,1,True
6,"TfprPrefetchingStrategy",1406,0,0,0,True
6,"TfprPrefetchingStrategy",1823,0,0,0,True
6,"TfprPrefetchingStrategy",1562,0,0,0,True
6,"TfprPrefetchingStrategy",4963281,2,1,1,True
6,"TfprPrefetchingStrategy",3961979,2,1,1,True
6,"TfprPrefetchingStrategy",2032,0,0,0,True
6,"TfprPrefetchingStrategy",1040990,0,1,1,True
6,"TfprPrefetchingStrategy",933230,0,1,1,True
6,"TfprPrefetchingStrategy",1248125,0,1,1,True
6,"TfprPrefetchingStrategy",9773282,2,1,1,True
6,"TfprPrefetchingStrategy",1459,0,0,0,True
6,"TfprPrefetchingStrategy",6457604,2,1,1,True
6,"TfprPrefetchingStrategy",1823,0,0,0,True
6,"TfprPrefetchingStrategy",1177552,0,1,1,True
6,"TfprPrefetchingStrategy",10393959,2,1,1,True
6,"TfprPrefetchingStrategy",1614,0,0,0,True
6,"TfprPrefetchingStrategy",4810468,2,1,1,True
6,"TfprPrefetchingStrategy",3333,0,0,0,True
6,"TfprPrefetchingStrategy",4464635,2,1,1,True
6,"TfprPrefetchingStrategy",5303073,2,1,1,True
6,"TfprPrefetchingStrategy",3386,0,0,0,True
7,"TfprPrefetchingStrategy",4698646,0,1,1,True
7,"TfprPrefetchingStrategy",6248802,2,1,1,True
7,"TfprPrefetchingStrategy",1250,0,0,0,True
7,"TfprPrefetchingStrategy",7205052,2,1,1,True
7,"TfprPrefetchingStrategy",937,0,0,0,True
7,"TfprPrefetchingStrategy",4948698,2,1,1,True
7,"TfprPrefetchingStrategy",1510,0,0,0,True
7,"TfprPrefetchingStrategy",2187,0,0,0,True
7,"TfprPrefetchingStrategy",1563,0,0,0,True
7,"TfprPrefetchingStrategy",9058542,2,1,1,True
7,"TfprPrefetchingStrategy",4513021,2,1,1,True
7,"TfprPrefetchingStrategy",1407,0,0,0,True
7,"TfprPrefetchingStrategy",817917,0,1,1,True
7,"TfprPrefetchingStrategy",1318333,0,1,1,True
7,"TfprPrefetchingStrategy",1633125,0,1,1,True
7,"TfprPrefetchingStrategy",5052135,2,1,1,True
7,"TfprPrefetchingStrategy",1146,0,0,0,True
7,"TfprPrefetchingStrategy",9631406,2,1,1,True
7,"TfprPrefetchingStrategy",1562,0,0,0,True
7,"TfprPrefetchingStrategy",1375365,0,1,1,True
7,"TfprPrefetchingStrategy",6647656,2,1,1,True
7,"TfprPrefetchingStrategy",1770,0,0,0,True
7,"TfprPrefetchingStrategy",5920000,2,1,1,True
7,"TfprPrefetchingStrategy",2083,0,0,0,True
7,"TfprPrefetchingStrategy",11629166,2,1,1,True
7,"TfprPrefetchingStrategy",20771562,2,1,1,True
7,"TfprPrefetchingStrategy",1250,0,0,0,True
8,"TfprPrefetchingStrategy",2209010,0,1,1,True
8,"TfprPrefetchingStrategy",8054479,2,1,1,True
8,"TfprPrefetchingStrategy",886,0,0,0,True
8,"TfprPrefetchingStrategy",4845417,2,1,1,True
8,"TfprPrefetchingStrategy",1510,0,0,0,True
8,"TfprPrefetchingStrategy",10327291,2,1,1,True
8,"TfprPrefetchingStrategy",1875,0,0,0,True
8,"TfprPrefetchingStrategy",1562,0,0,0,True
8,"TfprPrefetchingStrategy",1719,0,0,0,True
8,"TfprPrefetchingStrategy",12116250,2,1,1,True
8,"TfprPrefetchingStrategy",9706563,2,1,1,True
8,"TfprPrefetchingStrategy",1822,0,0,0,True
8,"TfprPrefetchingStrategy",768542,0,1,1,True
8,"TfprPrefetchingStrategy",718855,0,1,1,True
8,"TfprPrefetchingStrategy",2668958,0,1,1,True
8,"TfprPrefetchingStrategy",6010938,2,1,1,True
8,"TfprPrefetchingStrategy",1250,0,0,0,True
8,"TfprPrefetchingStrategy",10372500,2,1,1,True
8,"TfprPrefetchingStrategy",1458,0,0,0,True
8,"TfprPrefetchingStrategy",1310573,0,1,1,True
8,"TfprPrefetchingStrategy",11224531,2,1,1,True
8,"TfprPrefetchingStrategy",937,0,0,0,True
8,"TfprPrefetchingStrategy",15131927,2,1,1,True
8,"TfprPrefetchingStrategy",1875,0,0,0,True
8,"TfprPrefetchingStrategy",7696875,2,1,1,True
8,"TfprPrefetchingStrategy",5535573,2,1,1,True
8,"TfprPrefetchingStrategy",1510,0,0,0,True
9,"TfprPrefetchingStrategy",2425260,0,1,1,True
9,"TfprPrefetchingStrategy",6455000,2,1,1,True
9,"TfprPrefetchingStrategy",1459,0,0,0,True
9,"TfprPrefetchingStrategy",6752917,2,1,1,True
9,"TfprPrefetchingStrategy",885,0,0,0,True
9,"TfprPrefetchingStrategy",13630416,2,1,1,True
9,"TfprPrefetchingStrategy",3854,0,0,0,True
9,"TfprPrefetchingStrategy",1667,0,0,0,True
9,"TfprPrefetchingStrategy",3490,0,0,0,True
9,"TfprPrefetchingStrategy",4678802,2,1,1,True
9,"TfprPrefetchingStrategy",6072760,2,1,1,True
9,"TfprPrefetchingStrategy",1667,0,0,0,True
9,"TfprPrefetchingStrategy",786562,0,1,1,True
9,"TfprPrefetchingStrategy",1137031,0,1,1,True
9,"TfprPrefetchingStrategy",1255104,0,1,1,True
9,"TfprPrefetchingStrategy",4559218,2,1,1,True
9,"TfprPrefetchingStrategy",1406,0,0,0,True
9,"TfprPrefetchingStrategy",7132083,2,1,1,True
9,"TfprPrefetchingStrategy",1875,0,0,0,True
9,"TfprPrefetchingStrategy",1928542,0,1,1,True
9,"TfprPrefetchingStrategy",12430729,2,1,1,True
9,"TfprPrefetchingStrategy",1719,0,0,0,True
9,"TfprPrefetchingStrategy",13601823,2,1,1,True
9,"TfprPrefetchingStrategy",4114,0,0,0,True
9,"TfprPrefetchingStrategy",11205312,2,1,1,True
9,"TfprPrefetchingStrategy",10633542,2,1,1,True
9,"TfprPrefetchingStrategy",1823,0,0,0,True
10,"TfprPrefetchingStrategy",2204532,0,1,1,True
10,"TfprPrefetchingStrategy",4791562,2,1,1,True
10,"TfprPrefetchingStrategy",1458,0,0,0,True
10,"TfprPrefetchingStrategy",6698802,2,1,1,True
10,"TfprPrefetchingStrategy",1510,0,0,0,True
10,"TfprPrefetchingStrategy",5711250,2,1,1,True
10,"TfprPrefetchingStrategy",1042,0,0,0,True
10,"TfprPrefetchingStrategy",2187,0,0,0,True
10,"TfprPrefetchingStrategy",1614,0,0,0,True
10,"TfprPrefetchingStrategy",5367969,2,1,1,True
10,"TfprPrefetchingStrategy",8750156,2,1,1,True
10,"TfprPrefetchingStrategy",1563,0,0,0,True
10,"TfprPrefetchingStrategy",877708,0,1,1,True
10,"TfprPrefetchingStrategy",2251407,0,1,1,True
10,"TfprPrefetchingStrategy",1570989,0,1,1,True
10,"TfprPrefetchingStrategy",8205833,2,1,1,True
10,"TfprPrefetchingStrategy",1719,0,0,0,True
10,"TfprPrefetchingStrategy",11137969,2,1,1,True
10,"TfprPrefetchingStrategy",1094,0,0,0,True
10,"TfprPrefetchingStrategy",1456302,0,1,1,True
10,"TfprPrefetchingStrategy",12665156,2,1,1,True
10,"TfprPrefetchingStrategy",1823,0,0,0,True
10,"TfprPrefetchingStrategy",8892032,2,1,1,True
10,"TfprPrefetchingStrategy",2396,0,0,0,True
10,"TfprPrefetchingStrategy",10189166,2,1,1,True
10,"TfprPrefetchingStrategy",4732917,2,1,1,True
10,"TfprPrefetchingStrategy",1510,0,0,0,True
