RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
8,"TfprPrefetchingStrategy",5261,0,0,0,True
8,"TfprPrefetchingStrategy",2216355,1,1,4,True
8,"TfprPrefetchingStrategy",1563,0,0,0,True
8,"TfprPrefetchingStrategy",1984271,1,1,4,True
8,"TfprPrefetchingStrategy",1354,0,0,0,True
9,"TfprPrefetchingStrategy",2561979,0,1,4,True
9,"TfprPrefetchingStrategy",2552,0,0,0,True
9,"TfprPrefetchingStrategy",1743594,1,1,4,True
9,"TfprPrefetchingStrategy",938,0,0,0,True
9,"TfprPrefetchingStrategy",2306198,1,1,4,True
9,"TfprPrefetchingStrategy",1875,0,0,0,True
9,"TfprPrefetchingStrategy",1401042,1,1,4,True
9,"TfprPrefetchingStrategy",1980,0,0,0,True
9,"TfprPrefetchingStrategy",1547761,1,1,4,True
9,"TfprPrefetchingStrategy",2083,0,0,0,True
9,"TfprPrefetchingStrategy",1511562,1,1,4,True
9,"TfprPrefetchingStrategy",1823,0,0,0,True
9,"TfprPrefetchingStrategy",2807240,1,1,4,True
9,"TfprPrefetchingStrategy",1302,0,0,0,True
9,"TfprPrefetchingStrategy",1593906,1,1,4,True
9,"TfprPrefetchingStrategy",1354,0,0,0,True
9,"TfprPrefetchingStrategy",2848542,1,1,4,True
9,"TfprPrefetchingStrategy",3125,0,0,0,True
9,"TfprPrefetchingStrategy",2365781,1,1,4,True
9,"TfprPrefetchingStrategy",2344,0,0,0,True
9,"TfprPrefetchingStrategy",1728959,1,1,4,True
9,"TfprPrefetchingStrategy",1875,0,0,0,True
10,"TfprPrefetchingStrategy",3208698,0,1,4,True
10,"TfprPrefetchingStrategy",6771,0,0,0,True
10,"TfprPrefetchingStrategy",1553125,1,1,4,True
10,"TfprPrefetchingStrategy",1563,0,0,0,True
10,"TfprPrefetchingStrategy",4648906,1,1,4,True
10,"TfprPrefetchingStrategy",1927,0,0,0,True
10,"TfprPrefetchingStrategy",1437656,1,1,4,True
10,"TfprPrefetchingStrategy",2500,0,0,0,True
10,"TfprPrefetchingStrategy",1570312,1,1,4,True
10,"TfprPrefetchingStrategy",3021,0,0,0,True
10,"TfprPrefetchingStrategy",1603020,1,1,4,True
10,"TfprPrefetchingStrategy",3386,0,0,0,True
10,"TfprPrefetchingStrategy",1619947,1,1,4,True
10,"TfprPrefetchingStrategy",1094,0,0,0,True
10,"TfprPrefetchingStrategy",1841875,1,1,4,True
10,"TfprPrefetchingStrategy",1406,0,0,0,True
10,"TfprPrefetchingStrategy",2224896,1,1,4,True
10,"TfprPrefetchingStrategy",1719,0,0,0,True
10,"TfprPrefetchingStrategy",1687760,1,1,4,True
10,"TfprPrefetchingStrategy",1927,0,0,0,True
10,"TfprPrefetchingStrategy",5832552,1,1,4,True
10,"TfprPrefetchingStrategy",937,0,0,0,True
