RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
6,"TfprPrefetchingStrategy",1415833,1,1,4,True
6,"TfprPrefetchingStrategy",1563,0,0,0,True
6,"TfprPrefetchingStrategy",1472343,1,1,4,True
6,"TfprPrefetchingStrategy",1614,0,0,0,True
6,"TfprPrefetchingStrategy",1235156,1,1,4,True
6,"TfprPrefetchingStrategy",990,0,0,0,True
6,"TfprPrefetchingStrategy",2347031,1,1,4,True
6,"TfprPrefetchingStrategy",2084,0,0,0,True
6,"TfprPrefetchingStrategy",2972916,1,1,4,True
6,"TfprPrefetchingStrategy",1771,0,0,0,True
6,"TfprPrefetchingStrategy",1972604,1,1,4,True
6,"TfprPrefetchingStrategy",1146,0,0,0,True
6,"TfprPrefetchingStrategy",1620000,1,1,4,True
6,"TfprPrefetchingStrategy",1875,0,0,0,True
7,"TfprPrefetchingStrategy",3169427,0,1,4,True
7,"TfprPrefetchingStrategy",1771,0,0,0,True
7,"TfprPrefetchingStrategy",1932343,1,1,4,True
7,"TfprPrefetchingStrategy",2031,0,0,0,True
7,"TfprPrefetchingStrategy",1609011,1,1,4,True
7,"TfprPrefetchingStrategy",729,0,0,0,True
7,"TfprPrefetchingStrategy",1413594,1,1,4,True
7,"TfprPrefetchingStrategy",2292,0,0,0,True
7,"TfprPrefetchingStrategy",1423802,1,1,4,True
7,"TfprPrefetchingStrategy",2031,0,0,0,True
7,"TfprPrefetchingStrategy",2294271,1,1,4,True
7,"TfprPrefetchingStrategy",1614,0,0,0,True
7,"TfprPrefetchingStrategy",2927240,1,1,4,True
7,"TfprPrefetchingStrategy",1146,0,0,0,True
7,"TfprPrefetchingStrategy",6323750,1,1,4,True
7,"TfprPrefetchingStrategy",990,0,0,0,True
7,"TfprPrefetchingStrategy",1667709,1,1,4,True
7,"TfprPrefetchingStrategy",8698,0,0,0,True
7,"TfprPrefetchingStrategy",2134271,1,1,4,True
7,"TfprPrefetchingStrategy",2813,0,0,0,True
7,"TfprPrefetchingStrategy",1964844,1,1,4,True
7,"TfprPrefetchingStrategy",1146,0,0,0,True
8,"TfprPrefetchingStrategy",1303177,0,1,4,True
8,"TfprPrefetchingStrategy",729,0,0,0,True
8,"TfprPrefetchingStrategy",1585989,1,1,4,True
8,"TfprPrefetchingStrategy",781,0,0,0,True
8,"TfprPrefetchingStrategy",1556354,1,1,4,True
8,"TfprPrefetchingStrategy",989,0,0,0,True
8,"TfprPrefetchingStrategy",1381042,1,1,4,True
8,"TfprPrefetchingStrategy",1041,0,0,0,True
8,"TfprPrefetchingStrategy",2587396,1,1,4,True
8,"TfprPrefetchingStrategy",1875,0,0,0,True
8,"TfprPrefetchingStrategy",1520521,1,1,4,True
8,"TfprPrefetchingStrategy",1355,0,0,0,True
8,"TfprPrefetchingStrategy",1107604,1,1,4,True
8,"TfprPrefetchingStrategy",1355,0,0,0,True
8,"TfprPrefetchingStrategy",5136823,1,1,4,True
8,"TfprPrefetchingStrategy",729,0,0,0,True
8,"TfprPrefetchingStrategy",1871614,1,1,4,True
8,"TfprPrefetchingStrategy",1198,0,0,0,True
8,"TfprPrefetchingStrategy",2115885,1,1,4,True
8,"TfprPrefetchingStrategy",937,0,0,0,True
8,"TfprPrefetchingStrategy",12045000,1,1,4,True
8,"TfprPrefetchingStrategy",937,0,0,0,True
9,"TfprPrefetchingStrategy",1659323,0,1,4,True
9,"TfprPrefetchingStrategy",3750,0,0,0,True
9,"TfprPrefetchingStrategy",2591146,1,1,4,True
9,"TfprPrefetchingStrategy",938,0,0,0,True
9,"TfprPrefetchingStrategy",1514375,1,1,4,True
9,"TfprPrefetchingStrategy",886,0,0,0,True
9,"TfprPrefetchingStrategy",2375625,1,1,4,True
9,"TfprPrefetchingStrategy",833,0,0,0,True
9,"TfprPrefetchingStrategy",806041,1,1,4,True
9,"TfprPrefetchingStrategy",1250,0,0,0,True
9,"TfprPrefetchingStrategy",1374948,1,1,4,True
9,"TfprPrefetchingStrategy",2083,0,0,0,True
9,"TfprPrefetchingStrategy",904323,1,1,4,True
9,"TfprPrefetchingStrategy",1719,0,0,0,True
9,"TfprPrefetchingStrategy",1004636,1,1,4,True
9,"TfprPrefetchingStrategy",625,0,0,0,True
9,"TfprPrefetchingStrategy",2945990,1,1,4,True
9,"TfprPrefetchingStrategy",1146,0,0,0,True
9,"TfprPrefetchingStrategy",2487448,1,1,4,True
9,"TfprPrefetchingStrategy",1250,0,0,0,True
9,"TfprPrefetchingStrategy",2268750,1,1,4,True
9,"TfprPrefetchingStrategy",834,0,0,0,True
10,"TfprPrefetchingStrategy",2823177,0,1,4,True
10,"TfprPrefetchingStrategy",1406,0,0,0,True
10,"TfprPrefetchingStrategy",2171667,1,1,4,True
10,"TfprPrefetchingStrategy",1250,0,0,0,True
10,"TfprPrefetchingStrategy",1325208,1,1,4,True
10,"TfprPrefetchingStrategy",1615,0,0,0,True
10,"TfprPrefetchingStrategy",1357604,1,1,4,True
10,"TfprPrefetchingStrategy",1771,0,0,0,True
10,"TfprPrefetchingStrategy",1435260,1,1,4,True
10,"TfprPrefetchingStrategy",1875,0,0,0,True
10,"TfprPrefetchingStrategy",1306510,1,1,4,True
10,"TfprPrefetchingStrategy",1562,0,0,0,True
10,"TfprPrefetchingStrategy",2899271,1,1,4,True
10,"TfprPrefetchingStrategy",729,0,0,0,True
10,"TfprPrefetchingStrategy",2590625,1,1,4,True
10,"TfprPrefetchingStrategy",2604,0,0,0,True
10,"TfprPrefetchingStrategy",4216615,1,1,4,True
10,"TfprPrefetchingStrategy",1354,0,0,0,True
10,"TfprPrefetchingStrategy",2561823,1,1,4,True
10,"TfprPrefetchingStrategy",2032,0,0,0,True
10,"TfprPrefetchingStrategy",2879114,1,1,4,True
10,"TfprPrefetchingStrategy",833,0,0,0,True
